"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"A এবং B সেট করা যাক, f: A -> B এবং g: B -> A এমন ফাংশন হবে যাতে a \in A, g(f(a)) = a. বিবৃতি 1 | ফাংশন g অগত্যা ইনজেক্টিভ হতে হবে. বিবৃতি 2 | ফাংশন g অগত্যা সারজেক্টিভ হতে হবে.","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","D","D","D","bare_letter","True"
"বিবৃতি 1 | একটি হোমোমরফিজম এক থেকে এক হয় যদি এবং শুধুমাত্র যদি কার্নেলটি একা পরিচয় উপাদান নিয়ে থাকে। বিবৃতি 2 | কিছু হোমোমর্ফিজমের অধীনে 6 টি উপাদানের একটি গোষ্ঠীর ছবিতে 4টি উপাদান থাকতে পারে।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","C","C","C","bare_letter","True"
"বিবৃতি 1 | যদি H এবং K একটি গ্রুপ G এর উপগোষ্ঠী হয়, তাহলে |HK| = |H||K|/|H ছেদ K|। বিবৃতি 2 | অর্ডার 2p এর একটি গ্রুপ যেখানে p একটি বিজোড় প্রাইম হল চক্রীয় বা আইসোমরফিক থেকে D_p।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","A","D","D","bare_letter","False"
"T এর জন্য: Z x Z -> Z যেখানে T(1, 0) = 3 এবং T(0, 1) = -5, T(-3,2) খুঁজুন।","-19","-10","19","10","A","A","A","bare_letter","True"
"প্রদত্ত বলয়ের মধ্যে গুনফল নির্নয় কর. Z_24 এ (12)(16)","0","1","4","6","A","B","B","bare_letter","False"
"বিবৃতি 1 | প্রতিটি স্থানান্তর একটি একক ফাংশন. বিবৃতি 2 | প্রতিটি ফাংশন একটি স্থানান্তর যদি এবং শুধুমাত্র যদি এটি একক হয়।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","C","A","A","bare_letter","False"
"বিবৃতি 1 | যদি একটি সীমিত গোষ্ঠীর ক্রম n থাকে তাহলে গোষ্ঠীটিতে n-এর প্রতিটি ধনাত্মক ভাজকের জন্য d অর্ডারের একটি উপগোষ্ঠী থাকে। বিবৃতি 2 | যদি a একটি সীমিত গোষ্ঠীর অন্তর্গত হয় তাহলে |a| ভাগ করে |G|।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","D","D","D","bare_letter","True"
"2Z এর 4Z উপদলের সমস্ত কসেট খুঁজুন।","4Z","4Z, 2 + 4Z","2Z","Z","B","A","A","bare_letter","False"
"নিচের বিবৃতিগুলোর মধ্যে কোনটি সত্য?","প্রত্যেক ইকুইভ্যালেন্স রিলেশনকে পারশিয়াল-অর্ডারিং রিলেশন বলে।","A = {x, y, z} থেকে B= (1, 2) ফর্ম সম্পর্কের সংখ্যা হল 64।","শূন্য সম্পর্ক _ আত্মবাচক","একটি সম্পর্কের বৈশিষ্ট্যগুলি প্রতিসাম্য এবং অ-প্রতিসম হওয়া একে অপরের নেতিবাচক।","B","D","D","bare_letter","False"
"n = 6 এর জন্য S_n এর একটি উপাদানের জন্য সর্বাধিক সম্ভাব্য ক্রম খুঁজুন।","6","12","30","105","A","C","C","bare_letter","False"
"বিবৃতি 1 | Q Z_2 এর একটি এক্সটেনশন ক্ষেত্র। বিবৃতি 2 | একটি ক্ষেত্রের উপর প্রতিটি অ-স্থির বহুপদীর কিছু এক্সটেনশন ক্ষেত্রে একটি শূন্য থাকে।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","D","C","C","bare_letter","False"
"বিবৃতি 1 | যদি H একটি G-এর উপগোষ্ঠী হয় এবং a G-এর অন্তর্গত হয় তাহলে aH হল G-এর উপগোষ্ঠী যদি এবং শুধুমাত্র যদি a H-তে থাকে। বিবৃতি 2 | যদি H একটি G-এর উপগোষ্ঠী হয় এবং a এবং b G-এর অন্তর্গত হয় তাহলে aH = bH হলে এবং শুধুমাত্র যদি ab H-তে থাকে।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","C","D","D","bare_letter","False"
"সেই ক্ষেত্রে সহগ সহ প্রদত্ত বহুপদীর নির্দেশিত সসীম ক্ষেত্রে সমস্ত শূন্য খুঁজুন। Z_2 এ x^2 + 1","0","1","0,1","2","B","B","B","bare_letter","True"
"নির্দেশিত চক্রীয় গোষ্ঠীতে উপাদানের সংখ্যা খুঁজুন: Z_30 এর চক্রীয় উপগোষ্ঠী 25 দ্বারা উত্পন্ন হয়।","25","5","6","30","C","B","B","bare_letter","False"
"Z_12 x Z_8 এর উপাদান (4, 2) এর অর্ডার আছে","4","8","12","6","C","B","B","bare_letter","False"
"বিবৃতি 1 | একটি আদর্শ বলয় প্রতিটি বলয়ের উপবলয় হয়। বিবৃতি 2 | প্রতিটি বলয়ের উপবলয় একটি আদর্শ বলয়।","সত্য, সত্য","মিথ্যা, মিথ্যা","সত্য, মিথ্যা","মিথ্যা, সত্য","C","C","C","bare_letter","True"
"[0,1] ব্যবধানের e^x + x - 2 = 0 সমীকরণের বাস্তব সমাধানের সংখ্যা k বলে ধরা যাক, এবং [0,1]-এ নেই এমন বাস্তব সমাধানের সংখ্যা n বলে ধরা যাক। নিচের কোনটি সত্য?","k = 0 এবং n = 1","k = 1 এবং n = 0","k = n = 1","k > 1","B","B","B","bare_letter","True"
"সমরূপতা পর্যন্ত, ক্রম 16-এর কতগুলি অ্যাডিটিভ আবেলিয়ান গ্রুপ G-এর বৈশিষ্ট্য হল যে G-তে প্রতিটি x-এর জন্য x + x + x + x = 0?","0","1","2","3","D","B","B","bare_letter","False"
"ধরুন P হল Z _5-এ সহগ এবং 7-এর কম বা সমান ডিগ্রি সহ পলিনোমিয়ালের সেট। যদি অপারেটর D তার ডেরিভেটিভ p′ (x) এ P তে p (x) পাঠায় তবে নাল স্পেস n এবং D এর পরিসীমা r এর মাত্রা কত?","n = 1 এবং r = 6","n = 1 এবং r = 7","n = 2 এবং r = 5","n = 2 এবং r = 6","D","B","B","bare_letter","False"
"বক্ররেখা xy = 8 থেকে উৎপত্তিস্থলের সর্বনিম্ন দূরত্ব হল","4","8","16","2sqrt(2)","A","B","B","bare_letter","False"
"25টি স্যুটকেস রয়েছে, যার মধ্যে 5টি ক্ষতিগ্রস্ত হয়েছে। এলোমেলোভাবে তিনটি স্যুটকেস নির্বাচন করা হয়। ঠিক 2 টি ক্ষতিগ্রস্ত হওয়ার সম্ভাবনা কত?","Feb-69","30-Jan","23-Feb","12/125","C","C","C","bare_letter","True"
"ধরা যাক (Z _ {10}, +, x) পূর্ণসংখ্যা মডুলো 10 এর রিং, এবং S কে Z _ {10} এর উপসেট হতে দিন যা {0, 2, 4, 6, 8} দ্বারা প্রতিনিধিত্ব করে। নিচের কোন বিবৃতিটি মিথ্যা?","(S, +, x) (সংযোজন মডুলো 10 এর অধীনে বন্ধ করা হয়।","(S, +, x) গুণন মডুলো 10 এর অধীনে বন্ধ করা হয়।","(S, +, x) সংযোজন মডুলো 10এর অধীনে একটি পরিচয় রয়েছে","(S, +, x) গুগুণন মডুলো 10এর অধীনে কোনও পরিচয় নেই।","D","B","B","bare_letter","False"
