"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"Which of the following is the most appropriate unit for expressing the weight of a pencil?","pounds","ounces","quarts","pints","B","B","B","bare_letter","True"
"Lisa owns a small business. There was a loss of $14 on Monday and a profit of $18 on Tuesday. On Wednesday there was a loss of $6 and on Thursday there was a profit of $7. Find the total profit or loss.","$15 profit","$45 loss","$5 profit","$10 profit","C","B","B","bare_letter","False"
"Some bakers make apple pies. They have 15 boxes of apples. Each box has 18 apples. They use 7 apples for each pie. What is the total number of apple pies that the bakers can make?","33","38","39","40","B","C","C","bare_letter","False"
"Keri spent 3 hours on her homework. She spent equal amounts of time on all subjects. If Keri spent 1 over 2 hour on science, how many subjects did she study?","4 subjects","2 subjects","6 subjects","5 subjects","C","B","B","bare_letter","False"
"A baseball team sold 215 youth tickets for $3 ea","(215 × 3) – (467 × 7)","(215 × 7) – (467 × 3)","(467 × 3) – (215 × 7)","(467 × 7) – (215 × 3)","D","A","A","bare_letter","False"
"Malik has 240 CDs. He sorted them into 12 equal groups. Which expression shows how to find the number of CDs in each group?","240 ÷ 12","240 – 12","240 + 12","240 × 12","A","A","A","bare_letter","True"
"If a total of 762 students at a citywide competition are divided into 6 equal-sized teams, how many students are on each team?","110","120","127","137","C","B","B","bare_letter","False"
"Find the value of the expression −16 + 13 + (−33).","4","62","36","−36","D","D","D","bare_letter","True"
"A group of friends go out to lunch. d people buy salad and p people buy soup. Each salad costs $3.99 and each soup costs $2.99. Write an expression for the total costs of the soup and salads.","3.99p + 2.99d","2.99p + 3.99d","(2.99 + 3.99)(p + d)","(3.99p + 2.99)d","B","A","A","bare_letter","False"
"A package of paper towels has 12 rolls of paper towels in it. Mr. Kelly wants to put an equal number of rolls of paper towels into 4 rooms. He uses the number sentence below to find the number of rolls of paper towels, t, he should put into each room. 12 ÷ t = 4 Which number sentence shows another way Mr. Kelly can find the number of rolls of paper towels, t, he should put into each room?","4 ÷ 12 = t","4 – t = 12","4 + 12 = t","4 × t = 12","D","A","A","bare_letter","False"
"Solve the equation −47 = g + 24.","−71","−23","23","71","B","A","A","bare_letter","False"
"Find the number that makes the statement true: 48 m = Box mm.","48,000","480","4,800","5","A","B","B","bare_letter","False"
"At a bus station, buses begin their routes at 6:00 a.m. The schedule for two of the buses is based on the time intervals listed below.
* Bus A has a long route and leavesthe station every 75 minutes.
* Bus has a short route and leaves the station every 15 minutes.
What is the next time Bus A and BusB will leave the bus station at the same time?","7:00 a.m.","7:15 a.m.","7:30 a.m.","8:30 a.m.","B","B","B","bare_letter","True"
"A grocerystore sells a bag of 5 lemons for $2.00. What is the unit cost of each lemon in the bag?","$2.50 ","$0.60 ","$0.40 ","$0.10 ","C","C","C","bare_letter","True"
"Write the prime factorization of 48. Use exponents where possible.","4 • 8","6 • 8","2^3 • 3^2","2^4 • 3","D","C","C","bare_letter","False"
"Fei Yen’s dog eats 8 ounces of dog food each day. Fei Yen bought a 28-pound bag of dog food. How many 8-ounce servings are in a 28-pound bag of dog food?","14","56","224","448","B","B","B","bare_letter","True"
"Find the quotient of 16.1 ÷ 0.14.","1.15","0.0115","11.5","115","D","C","C","bare_letter","False"
"The rainfall for the last three months of school was 8.1 inches, 4.2 inches, and 0.33 inch. Estimate the total rainfall for the three months by rounding to the nearest whole number.","11.9 in.","11 in.","45.0 in.","12 in.","D","B","B","bare_letter","False"
"Which ratios are equal to 4 : 32?","2 : 96; 2 : 16","12 : 96; 2 : 16","12 : 96; 12 : 16","2 : 96; 12 : 16","B","C","C","bare_letter","False"
"Samantha has 342 baseball cards. Perry has 184 baseball cards. How many more baseball cards does Samantha have than Perry?","158","168","258","268","A","A","A","bare_letter","True"
"Divide. 7,285 ÷ 4","1,801","1,801 R1","1,821","1,821 R1","D","B","B","bare_letter","False"
"A dime has a radius of about 0.85 cm. Which measurement is closest to the circumference of a dime?","1.33 cm","1.70 cm","2.67 cm","5.34 cm","D","A","A","bare_letter","False"
"A tournament has 393 players with 3 players on each team. Which expression shows how to find the number of teams in the tournament?","393 + 3","393 – 3","393 × 3","393 ÷ 3","D","D","D","bare_letter","True"
"Solve the equation 14 = w + 23.","−37","−9","9","37","B","B","B","bare_letter","True"
"There are 7 desks arranged in a row in Mr. Thompson’s classroom. Hector sits 2 seats to the right of Kim. Tonya sits 3 seats to the right of Hector. How many seats to the left of Tonya does Kim sit?","2","3","5","12","C","A","A","bare_letter","False"
"A store has 3 boxes of shirts. Each box has 4 packages with 7 shirts in each package. The expression 3 × (4 × 7) can be used to find the total number of shirts. Which expression can also be used to find the total number of shirts?","12 × 3","12 × 7","28 × 4","28 × 7","B","D","D","bare_letter","False"
"Abby drives 18 miles round trip between home and work each day. If her daily round trip is rounded to the nearest 5 miles, which of the following is the best estimate of the total number of miles driven in 5 days?","75 miles","100 miles","125 miles","180 miles","B","A","A","bare_letter","False"
"Rounded to the nearest 10,000, the population of Louisiana was 4,530,000 in 2010. Which number could be the actual population of Louisiana in 2010?","4,500,321","4,524,491","4,533,372","4,535,343","C","B","B","bare_letter","False"
"Marcus spent $3.25 to wash his car. If one quarter operates the car wash for 60 seconds, how long did it take him to wash his car?","10 minutes","13 minutes","16 minutes","32.5 minutes","B","B","B","bare_letter","True"
"Write 27 over 36 in simplest form.","3 over 4","2 over 3","3 over 5","1 over 5","A","B","B","bare_letter","False"
"Estimate 999 - 103. The difference is between which numbers?","1,300 and 1,500","1,000 and 1,200","700 and 900","400 and 600","C","C","C","bare_letter","True"
"Which expression shows a prime factorization?","2 • 9 • 11","2.5 • 7 • 3","1 • 11 • 13","2 • 2 • 2 • 3 • 11","D","D","D","bare_letter","True"
"Ms. Ling has been living in her home for exactly 4 years. She knows that there are 12 months in each year. She found the total number of months, m, she has been living in her home by using the number sentence below. 4 × 12 = m Which number sentence shows another way to find the total number of months, m, Ms. Ling has been living in her home?","12 ÷ m = 4","m × 4 = 12","12 – m = 4","m ÷ 4 = 12","D","D","D","bare_letter","True"
"Solve the equation x + 71 = −22.","−93","−49","49","93","A","A","A","bare_letter","True"
"Which algebraic expression represents four times the quantity 22 less than x?","4(x – 22)","(4 • 22) – x","4(22 – x)","(x • 4) – 22","A","A","A","bare_letter","True"
"Add. 46,911 + 653,092","699,903","700,003","913,203","1,122,202","B","B","B","bare_letter","True"
"Solve 5 over 8 *m = 6.","3 and 5 over 9","3 and 3 over 4","5 and 1 over 3","9 and 3 over 5","D","B","B","bare_letter","False"
"A sporting goods store is offering a 10% discount on in-line skates that normally cost $110.99. How much will the in-line skates cost with the discount, not including tax?","$99.89 ","$99.99 ","$100.99 ","$109.88 ","A","B","B","bare_letter","False"
"Alice has 8 buckets. Each bucket has t tennis balls in it. There are a total of 56 tennis balls in the buckets. Which number sentence shows how to find, t, the number of tennis balls in each bucket?","8 ÷ t = 56","8 × t = 56","t + 8 = 56","t ÷ 8 = 56","B","B","B","bare_letter","True"
"Ms. Fisher used the expression (6 × 8) × 12 to find the total number of markers needed for her students’ art project. Which expression is equal to the one used by Ms. Fisher?","6 + (8 + 12)","6 + (8 × 12)","6 × (8 + 12)","6 × (8 × 12)","D","D","D","bare_letter","True"
"A scientist studied the migration patterns of two types of whales. The humpback whales traveled 2,240 miles in 28 days. The gray whales traveled 2,368 miles in 32 days. If the humpback whales had traveled at the same rate for 32 days, how many more miles would they have traveled than the gray whales?","128","192","280","408","B","A","A","bare_letter","False"
"Which expression is another way to show 8 x 6?","(24+4)+6","(2+4)x6","(2x4) + 6","(2x4)x6","D","D","D","bare_letter","True"
"Lily is going to give away all the pieces of candy in a bag. She can give an equal number of pieces of candy to 5, 3, or 2 people. Which number of pieces of candy could be in Lily’s bag?","12","20","30","45","C","B","B","bare_letter","False"
"The volume, V, of any cube with a side length, s, can be determined using the formula V = s^3. What is the volume, in cubic centimeters, of a cube with a side length of 2.3 centimeters?","5.29","6.9","8.027","12.167","D","C","C","bare_letter","False"
"Marshall wants to finish typing his English paper before class starts. If he still has 550 words left to type and class starts in 25 minutes, at least how fast must Marshall type to finish his paper on time?","20 words per minute","21 words per minute","22 words per minute","25 words per minute","C","B","B","bare_letter","False"
"Susan reads a book at a rate of 1 page every 3 minutes. If her reading rate remains the same, which method could be used to determine the number of minutes for her to read 18 pages?","add 18 and 3","divide 18 by 3","multiply 3 by 18","subtract 3 from 18","C","B","B","bare_letter","False"
"Last year Carl baked a total of 18 pies. He baked 6 pies for his family and p pies for each of the 4 school fund-raisers. Which number sentence can be used to find the number of pies, p, Carl baked for each of the school fund-raisers?","6 × p – 18 = 4","18 – 6 × p = 4","4+6 × p = 18","6+4 × p = 18","D","D","D","bare_letter","True"
"A number is rounded to the nearest hundred. The result is 500. Which number could not be the number before it was rounded to the nearest hundred?","458","463","547","559","D","A","A","bare_letter","False"
"Find the value of the expression 14 + (−71).","−85","57","85","−57","B","A","A","bare_letter","False"
"Find the exact answer: 942 / 3","214","304","314","642","C","C","C","bare_letter","True"
"Solve 13 over 4 = x over 7.","22.75","23.25","24.25","none of these","A","A","A","bare_letter","True"
"Order the numbers 6, −1, 8, −3, −4 from least to greatest.","6, −1, 8, −3, −4","−4, −3, −1, 6, 8","−1, −3, −4, 6, 8","−3, −4, 6, −1, 8","B","B","B","bare_letter","True"
