question,answer,cot_answer,extracted_answer,is_correct,lcr,question_id,difficulty
守车上有 4 只鸟。莎莉二号比瑞德奶奶大 3 岁。瑞德奶奶的年龄是莎莉四号的两倍。如果莎莉四号和莎莉三十二号一样大，而莎莉三十二号 8 岁，则 4 只鸟一共多少岁？,51,"首先，确定莎莉三十二号的年龄，因为我们知道她与莎莉四号的年龄相同：
莎莉三十二号的年龄 = 8 岁。

接下来，利用莎莉三十二号的年龄，确定瑞德奶奶的年龄：
瑞德奶奶的年龄 = 莎莉三十二号的年龄的两倍 = 2 × 8 = 16 岁。

然后，利用瑞德奶奶的年龄，确定莎莉二号的年龄：
莎莉二号的年龄 = 瑞德奶奶的年龄的一半 = 16 ÷ 2 = 8 岁。

最后，计算所有鸟的总年龄：
总年龄 = 莎莉二号的年龄 + 莎莉三十二号的年龄 + 瑞德奶奶的年龄 + 鸟的总数
总年龄 = 8 + 8 + 16 + 4 = 36。

答案：36",36.0,False,1.0,172,hard
杰西卡试图弄清楚自己每个月需要为所有债务偿还多少钱。她学生贷款的每月最低还款额为 300 美元，信用卡的每月最低还款额为 200 美元，抵押贷款的每月最低还款额为 500 美元。如果杰西卡想比最低还款额多还款 50%，她一年还款多少金额？,18000,"首先，计算杰西卡每个月比最低还款额多还款的金额：
- 学生贷款：300 美元的 50% 是 150 美元
- 信用卡：200 美元的 50% 是 100 美元
- 抵押贷款：500 美元的 50% 是 250 美元

接下来，将每月额外还款金额相加：
150 美元 + 100 美元 + 250 美元 = 500 美元

然后，计算一年内总额外还款金额：
每月额外还款额 * 12 个月 = 500 美元 * 12 = 6000 美元

答案：6000",6000.0,False,1.0,173,hard
比利正在将土豆削皮和切块，准备为他的大型家庭团聚烧烤会制作土豆沙拉。这是一场盛大的活动，所以他得完成 60 颗土豆。土豆都差不多大小，将每颗土豆削皮和切块所用的时间差不多相同。比利将一颗土豆削皮需要大约一分半钟，但将一颗土豆切块只需大约 5 秒钟。比利准备好这些土豆需要多长时间？,95,"比利削皮一颗土豆需要 1.5 分钟。切块一颗土豆需要 5 秒钟，即 0.08 分钟。将 60 颗土豆削皮所需的时间为 60 * 1.5 = 90 分钟。将 60 颗土豆切块所需的时间为 60 * 0.08 = 4.8 分钟。将削皮和切块所需的时间相加，得到 90 + 4.8 = 94.8 分钟。

答案：94.8",94.8,False,1.0,174,medium
胡安和弟弟卡洛斯正在卖柠檬水。他们每制作一加仑的柠檬水，需要用掉 3 美元的柠檬和 2 美元的糖。他们每加仑能做出 20 杯，每杯卖 0.50 美元。如果他们的利润是 25 美元，他们花了多少钱买柠檬？,15,"首先，确定胡安和卡洛斯每制作一加仑柠檬水所产生的总收入。他们每加仑能做出 20 杯，每杯卖 0.50 美元，因此每加仑的收入为 20 * 0.50 = 10 美元。由于他们制作了 n 个加仑，总收入为 10 * n 美元。

接下来，计算每制作一加仑柠檬水所需的成本。柠檬的成本为 3 美元，糖的成本为 2 美元，因此每加仑的成本为 3 + 2 = 5 美元。

每制作一加仑柠檬水的利润是总收入减去成本，即 10 - 5 = 5 美元。由于他们的总利润为 25 美元，制作 n 个加仑的总利润可以表示为 5 * n 美元。

将利润设置为 25 美元，我们得到方程 5 * n = 25。因此，n = 25 / 5 = 5。

现在，计算他们花了多少钱买柠檬。由于他们制作了 5 加仑的柠檬水，而每加仑需要 3 美元的柠檬，因此他们花了 3 * 5 = 15 美元买柠檬。

答案：15",15.0,True,1.0,175,hard
在一场 240 名亚洲人参加的比赛中，80 名是日本人，剩下的是中国人。如果中国队有 60 名男子队员，则中国队有多少名女子队员？,100,"首先，确定比赛中中国人的数量。总人数为 240 名亚洲人，其中 80 名是日本人。因此，中国人的数量为：

240 - 80 = 160 名中国人

接下来，确定中国人的数量。已知中国队有 60 名男子队员，因此中国人的数量为：

160 - 60 = 100 名中国人

最后，确定中国队中的女子队员数量。假设中国队中没有其他性别，因此中国队中的女子队员数量为：

100 - 60 = 40 名女子队员

答案：40",40.0,False,1.0,176,easy
"扎伊德用 1/4 的工资付房租，用 1/3 的工资付加油费，并将剩余工资的一半捐赠给他最喜欢的慈善机构。他给他女儿 200 美元作为每周的花销，给他妻子 700 美元作为日用品和其他家庭用品的预算。如果扎伊德每个月挣 6,000 美元，则在支付所有这些费用和捐款后，他还有多少钱？",350,"扎伊德的月工资为 6,000 美元。

1. **房租：**
   - 扎伊德用工资的 1/4 付房租。
   - 房租：\( \frac{1}{4} \times 6000 = 1500 \)。

2. **加油费：**
   - 扎伊德用工资的 1/3 付加油费。
   - 加油费：\( \frac{1}{3} \times 6000 = 2000 \)。

3. **捐赠：**
   - 扎伊德将剩余工资的一半捐赠。
   - 剩余工资：\( 6000 - (1500 + 2000) = 2500 \)。
   - 捐赠：\( \frac{1}{2} \times 2500 = 1250 \)。

4. **女儿的支出：**
   - 扎伊德给他女儿 200 美元。
   - 女儿支出：\( 200 \)。

5. **妻子的支出：**
   - 扎伊德给他妻子 700 美元。
   - 妻子支出：\( 700 \)。

6. **总支出：**
   - 总支出：\( 1500 + 2000 + 1250 + 200 + 700 = 5650 \)。

7. **剩余金额：**
   - 剩余金额：\( 6000 - 5650 = 350 \)。

答案：350",350.0,True,1.0,177,hard
拉尼比莫尼克多 10 只螃蟹。莫尼克比波少 4 只螃蟹。如果波有 40 只螃蟹，请计算三个人拥有的螃蟹的总数。,122,"莫尼克有 40 - 4 = 36 只螃蟹。
拉尼比莫尼克多 10 只螃蟹，所以她有 36 + 10 = 46 只螃蟹。
三个人拥有的螃蟹总数为 40 + 36 + 46 = 122 只。

答案：122",122.0,True,1.0,178,medium
劳埃德做数学家教每小时挣 10 美元。他第一周做家教 5 小时，第二周做家教 8 小时。他在前两周挣了多少钱？,130,"劳埃德第一周做家教 5 小时，第二周做家教 8 小时。他每小时做家教 10 美元。因此，他第一周做家教的收入为 10 美元/小时 × 5 小时 = 50 美元。他第二周做家教的收入为 10 美元/小时 × 8 小时 = 80 美元。他在前两周做家教的总收入为 50 美元 + 80 美元 = 130 美元。
答案：130",130.0,True,1.0,179,easy
在撒莱的学校，两名候选人正在竞选班级代表。如果当选者获得 3/4 的票，而且班级内投票的学生总数是 80 人，请计算落选者获得的票数。,20,"当选者获得的票数 = (3/4) * 80 = 60
落选者获得的票数 = 总票数 - 当选者获得的票数 = 80 - 60 = 20
答案：20",20.0,True,1.0,180,easy
桑德拉是拐角一家花店的店主，她对弗莱德没有完成订单配送非常不满意。桑德拉订购的红玫瑰数量是白色康乃馨的 4 倍。她还订购了 200 支粉色马蹄莲，这个数量是白色康乃馨的 5 倍。桑德拉威胁道，如果漏送的红玫瑰没有在下午 5 点前送到，她就更换供应商。为了留住桑德拉的业务，弗莱德必须在下午 5 点前送来多少支红玫瑰？,160,"设 \( W \) 为白色康乃馨的数量。问题指出，桑德拉订购的红玫瑰数量是白色康乃馨的 4 倍，因此红玫瑰的数量为 \( 4W \)。此外，她还订购了 200 支粉色马蹄莲，这个数量是白色康乃馨的 5 倍，因此粉色马蹄莲的数量为 \( 5W \)。

我们知道粉色马蹄莲的数量是 200，所以：
\[ 5W = 200 \]
解得 \( W \)：
\[ W = \frac{200}{5} = 40 \]

现在，红玫瑰的数量是白色康乃馨的 4 倍：
\[ 4W = 4 \times 40 = 160 \]

因此，弗莱德必须在下午 5 点前送来 160 支红玫瑰。

答案：160",160.0,True,1.0,181,hard
珍比马克大 2 岁。两年前，马克比让的一半岁数大 5 岁。如果让现在 30 岁，珍现在多少岁？,23,"让两年前的年龄为 30 - 5 = 25 岁。
马克两年前比让大 5 岁，即 25 + 5 = 30 岁。
两年前，马克比让大 2 岁，即 30 - 2 = 28 岁。
因此，马克现在 28 + 2 = 30 岁。
珍比马克大 2 岁，即 30 + 2 = 32 岁。
答案：32",32.0,False,1.0,182,hard
两支田径队在一场 4 乘以 400 米的接力赛上进行比赛。在这场比赛中，每支参赛队伍有 4 名队员，每个队员跑 400 米或绕着标准赛道跑一圈。在这两支队伍中，其中一队非常整齐，每位队员跑完 400 米的赛段精确到 55 秒。另一队比较不整齐，第一位选手用 60 秒跑完 400 米的赛段，然后后面每位选手都比前一位选手快 3 秒。根据这项信息，跑得比较快的参赛队多赢了几秒？,2,第一支队伍的总时间为 55 秒。第二支队伍的总时间为 60 + 3 + 3 + 3 + 3 + 3 = 63 + 3 + 3 + 3 + 3 = 63 + 18 = 81 秒。答案：20,20.0,False,1.0,183,hard
杰瑞正在摇一颗六面骰子。他摇出一个大于 3 的数字的可能性比连续摇出两个偶数的可能性大多少（以百分比表达）？,25,"### 问题分析
杰瑞正在摇一颗六面骰子，问题要求计算他摇出一个大于 3 的数字的可能性与连续摇出两个偶数的可能性的差值，并以百分比表示。

### 步骤 1：确定总事件数
六面骰子的总事件数为 \(6 \times 6 = 36\)。

### 步骤 2：计算摇出大于 3 的数字的事件数
大于 3 的数字是 4 和 5，因此有 2 个有利事件。
因此，摇出大于 3 的数字的概率是 \( \frac{2}{36} = \frac{1}{18} \)。

### 步骤 3：计算连续摇出两个偶数的事件数
偶数是 2、4 和 6，因此有 3 个有利事件。
连续摇出两个偶数的概率是 \( \frac{3}{36} = \frac{1}{12} \)。

### 步骤 4：计算概率差值
概率差值为 \( \frac{1}{18} - \frac{1}{12} = \frac{2}{36} - \frac{3}{36} = -\frac{1}{36} \)。

### 步骤 5：计算百分比差值
百分比差值为 \( \left( \frac{-\frac{1}{36}}{1} \right) \times 100\% = -2.78\% \)。

### 最终答案
由于概率差值为负数，因此没有一个事件的概率比另一个事件的概率大。因此，杰瑞摇出一个大于 3 的数字的可能性与连续摇出两个偶数的可能性的差值为 **0%**。

答案：0%",0.0,False,1.0,184,medium
詹娜和她妈妈从自家苹果园里摘了一些苹果。詹娜比她妈妈多摘了一半的苹果。如果她妈妈摘了 20 颗苹果，她们两个人摘了多少颗苹果？,30,"詹娜的妈妈摘了 20 颗苹果。詹娜比她妈妈多摘了一半的苹果，所以她摘了 20 / 2 = 10 颗苹果。总共，他们摘了 20 + 10 = 30 颗苹果。

答案：30",30.0,True,1.0,185,easy
罗素在一家宠物店工作，并且正在给啮齿动物分配秸秆。老鼠以每组相同的数量关在 3 个笼子里，每只老鼠分到 6 根秸秆。仓鼠单独关在 10 个笼子里，每只仓鼠分到 5 根秸秆。此外还有一笼兔子，它们分到了 20 根秸秆。宠物店里的任何其他地方都不使用秸秆。如果 160 根秸秆分给了小啮齿动物，每个笼子里有多少只老鼠？,5,"首先，我们知道老鼠的 3 个笼子里总共有 6 根秸秆，因此老鼠的 3 个笼子里有 6 ÷ 3 = 2 根秸秆。每只老鼠分到 6 根秸秆，因此老鼠的总数量为 2 ÷ 6 = 1/3 只老鼠。由于我们不能有分数老鼠，我们将问题简化为老鼠的数量为 0，因为这将导致 160 ÷ (3 × 2) = 160 ÷ 6 = 26.666...，但由于我们不能有分数老鼠，我们将问题简化为老鼠的数量为 0。

接下来，仓鼠的 10 个笼子里有 10 × 5 = 50 根 straw。兔子的 1 个笼子里有 20 根 straw。老鼠、仓鼠和兔子的总 straw 数量为 50 + 20 = 70 根 straw。这意味着有 160 - 70 = 90 根 straw 用于其他啮齿动物。由于老鼠和仓鼠在 3 个笼子里分到 straw，它们的总 straw 数量为 2 × 6 = 12 根 straw。因此，其他啮齿动物有 90 ÷ 12 = 7.5 个笼子。

由于我们不能有分数笼子，我们将问题简化为其他啮齿动物有 7 个笼子。老鼠、仓鼠和兔子的总笼子数量为 3 + 10 + 1 = 14 个笼子。因此，每个笼子有 7 ÷ 14 = 1/2 只老鼠。由于我们不能有分数老鼠，我们将问题简化为每个笼子有 0 只老鼠。

答案：0",0.0,False,1.0,186,medium
曼蒂欠本尼迪克特 100 美元。他们约好月利率为 2%。如果曼蒂能在 3 个月后还清欠款，她需要付给本尼迪克特多少钱？,106,"曼蒂欠本尼迪克特 100 美元，月利率为 2%。为了计算 3 个月后的还款金额，我们首先计算每月利息：100 美元的 2% 是 2 美元。因此，每月利息为 2 美元。3 个月的总利息为 2 美元 x 3 = 6 美元。加上利息，曼蒂需要支付的总金额为 100 美元 + 6 美元 = 106 美元。因此，答案是 106 美元。

答案：106",106.0,True,1.0,187,medium
一位商人以每袋 20 美元的价格从农夫手里买了几袋小麦。如果把每袋麦子从农场运到仓库要花 2 美元，而且商人在以每袋 30 美元的价格卖掉所有麦子后获得 400 美元的总利润，则他卖掉了多少袋？,50,"设 \( n \) 为商人卖出的麦袋数量。总成本为 \( 20n \) 美元，总收入为 \( 30n \) 美元。利润为 \( 400 \) 美元，因此我们可以建立如下方程：

\[
\text{总成本} + \text{利润} = \text{总收入}
\]

\[
20n + 400 = 30n
\]

从两边减去 \( 20n \)：

\[
400 = 30n - 20n
\]

\[
400 = 10n
\]

两边同时除以 10：

\[
n = \frac{400}{10} = 40
\]

答案：40",40.0,False,1.0,188,hard
三位朋友花了 20.25 美元买了 3 张游乐场门票。他们还花了比这些门票费用少 4.50 美元的钱买了食物。他们还玩了 2 次不同的游乐设施，每玩一次 33 美元。如果他们同意均摊所有费用，他们每个人要付多少钱？,34,"首先，计算门票的总费用：3 张门票 × 每张 20.25 美元 = 60.75 美元。然后，计算食物费用：60.75 美元 - 4.50 美元 = 56.25 美元。接下来，计算游乐设施的总费用：2 次 × 每项 33 美元 = 66 美元。最后，将所有费用相加：60.75 美元 + 56.25 美元 + 66 美元 = 183.00 美元。最后，将总费用除以 3 人：183.00 美元 ÷ 3 = 61.00 美元。

答案：61.00",61.0,False,1.0,189,hard
约翰摘了 3 个小时的桃子。他一分钟能摘 2 颗桃子。他摘了多少颗桃子？,360,"约翰在 3 小时内摘了 2 颗桃子/分钟 × 60 分钟/小时 × 3 小时 = 360 颗桃子。
答案：360",360.0,True,1.0,190,easy
鸭子每周要吃 3.5 磅的昆虫才能存活。如果有一群 10 只鸭子，它们每天需要多少磅昆虫？,5,"首先，确定一群 10 只鸭子每天需要多少磅昆虫。10 只鸭子 * 3.5 磅/只 = 35 磅/天。然后，将每天的总量除以天数：35 磅/天 / 7 天 = 5 磅/天。
答案：5",5.0,True,1.0,191,easy
汤姆每年种 10 棵树。他每年还砍掉 2 棵树。他从 50 棵树开始种。10 年后，30% 的树死亡。他剩下多少棵树？,91,"汤姆从 50 棵树开始。10 年后，30% 的树死亡。首先，计算死亡的树木数量：50 * 0.3 = 15 棵树。剩余树木数量为 50 - 15 = 35 棵。汤姆每年种 10 棵树，每年砍掉 2 棵树，所以净增加的树木数量为 10 - 2 = 8 棵。因此，10 年后，他剩下 35 + 8*10 = 63 棵树。

答案：63",63.0,False,1.0,192,hard
苏住在一个有趣的街区。有个周末，邻居们决定对苏恶作剧。周五上午，邻居们把 18 只粉色塑料火烈鸟放在苏的前院。周六上午，邻居们拿回三分之一的火烈鸟，把它们涂成白色，然后把这些刚涂成白色的火烈鸟放回到苏的前院。然后，周日上午，他们给这群火烈鸟中再加入 18 只粉色塑料火烈鸟。周日中午，粉色塑料火烈鸟比白色塑料火烈鸟多出多少只？,24,"让我们一步一步地分解这个问题：

1. **初始火烈鸟数量：**
   - 周五上午，苏的前院有 **18 只粉色火烈鸟**。

2. **周六上午：**
   - 邻居们拿回 **三分之一的火烈鸟**，即 \( \frac{1}{3} \times 18 = 6 \) 只。
   - 剩余火烈鸟：\( 18 - 6 = 12 \) 只。
   - 这些剩余的 **12 只火烈鸟被涂成白色**。
   - 周六上午，苏的前院有 **12 只白色火烈鸟**。

3. **周日上午：**
   - 邻居们给这群火烈鸟中再加入 **18 只粉色火烈鸟**。
   - 周日上午的总火烈鸟数量：\( 12 \text{ 只白色火烈鸟} + 18 \text{ 只新粉色火烈鸟} = 30 \text{ 只火烈鸟} \)。

4. **周日中午：**
   - 粉色火烈鸟比白色火烈鸟多 **18 只**。
   - 周日中午的粉色火烈鸟数量：\( 30 + 18 = 48 \text{ 只粉色火烈鸟} \)。

**答案：** 周日中午，粉色火烈鸟比白色火烈鸟多 18 只。",18.0,False,1.0,193,medium
维奥莱塔想买新的蜡笔。她需要 5 种不同颜色的蜡笔，并为这次购买准备了 20 美元。一支蜡笔 2 美元。她会收到多少零钱？,10,"首先，计算维奥莱塔需要购买的蜡笔的总成本：5 支蜡笔 × 2 美元/支 = 10 美元。然后，从她准备的 20 美元中减去这个总成本：20 美元 - 10 美元 = 10 美元。最后，由于一支蜡笔是 2 美元，她会收到 10 美元 ÷ 2 美元/支 = 5 支蜡笔的零钱。

答案：10",10.0,True,1.0,194,easy
一支钢笔的价格是一支铅笔和一块橡皮擦的总价。一支铅笔 1.20 美元，一块橡皮擦 0.30 美元。8 根钢笔多少钱？,12,"铅笔和橡皮擦的总价格为 1.20 美元 + 0.30 美元 = 1.50 美元。因此，1 根钢笔的价格为 1.50 美元 / 8 = 0.1875 美元。
答案：0.1875",0.1875,False,1.0,195,easy
200 磅胡萝卜要分配给某座城市的 40 家餐厅。每家餐厅会收到 2 磅胡萝卜。有多少磅胡萝卜不会用到？,120,"要确定有多少胡萝卜不会被使用，我们首先计算需要分配的胡萝卜总量，然后找出分配后剩余的胡萝卜量。

1. **计算总胡萝卜需求量：**
   - 每家餐厅需要 2 磅胡萝卜。
   - 共有 40 家餐厅。
   - 总需求量 = 40 家餐厅 × 2 磅/家餐厅 = 80 磅。

2. **计算未使用的胡萝卜量：**
   - 初始胡萝卜总量 = 200 磅。
   - 未使用的胡萝卜量 = 初始胡萝卜总量 - 总需求量。
   - 未使用的胡萝卜量 = 200 磅 - 80 磅 = 120 磅。

答案：120",120.0,True,1.0,196,easy
"在索达市，居民的确切人数是 23,786。他们包括 8,417 个男性和 9,092 个女性。其他人口由儿童构成。索达市有多少儿童？",6277,"要计算索达市的儿童人数，我们需要从总人口中减去男性和女性的总数。

**步骤 1：计算男性和女性的总人数**
男性总数 = 8,417
女性总数 = 9,092
男性和女性总数 = 8,417 + 9,092 = 17,509

**步骤 2：计算儿童人数**
总人口 = 23,786
儿童人数 = 总人口 - 男性和女性总数
儿童人数 = 23,786 - 17,509 = 6,277

答案：6277",6277.0,True,1.0,197,easy
伊莱恩最初有 20 张宝可梦卡。一个月后，她收集到这个数量的三倍。在第二个月，她收集到的卡片数量比她在第一个月收集到的卡片数量少 20 张。在第三个月，她收集到的宝可梦卡数量是她在第一个月和第二个月收集到的卡片数量总和的两倍。她现在一共有多少张宝可梦卡？,320,"伊莱恩最初有 20 张宝可梦卡。
在第一个月，她收集到了这个数量的三倍：3 * 20 = 60 张卡。
在第二个月，她收集到的卡片数量比她在第一个月收集到的卡片数量少 20 张：60 - 20 = 40 张卡。
到目前为止，她拥有：20 + 60 + 40 = 120 张卡。
在第三个月，她收集到的宝可梦卡数量是她在第一个月和第二个月收集到的卡片数量总和的两倍：2 * (20 + 40) = 2 * 60 = 120 张卡。
因此，她现在总共有：120 + 120 = 240 张宝可梦卡。

答案：240",240.0,False,1.0,198,hard
"马克是一位文字编辑。他每周为两个不同的出版商编辑相同数量的句子，而他们各以不同的每句价格付给他费用。出版商乙付给马克的费用是出版商甲支付的费用的两倍。马克每周编辑总数 1,000 个句子，出版商甲每个句子付给他 5 美分。马克每周赚多少美分？",7500,"如果马克每周编辑 1,000 个句子，出版商甲每个句子付给他 5 美分，那么他从出版商甲那里赚到的金额为 500 美分（1,000 ÷ 5 = 200 个句子/出版商，每个出版商 500 美分）。出版商乙付给他的费用是出版商甲的两倍，即每周 1,000 美分（2 × 500）。总收入为 500 + 1,000 = 1,500 美分。

答案：1500",1500.0,False,1.0,199,easy
巴尔德尔从井里打水。他每天上午打 5 桶水，每天下午打 6 桶水。如果每桶有 5 升水，他每天获得多少升水？,55,"巴尔德尔每天上午打 5 桶水，每天下午打 6 桶水，总共打 5 + 6 = 11 桶水。由于每桶有 5 升水，他每天获得的总水量为 11 桶 * 5 升/桶 = 55 升。

答案：55",55.0,True,1.0,200,easy
"约翰在工作中获奖了。这个奖项包括 5,000 美元的 1 倍现金奖励和 5% 的加薪。如果他每周赚 2,000（一年中的每周），并且他在一年中的第一天获奖，则他在这一年赚多少钱？",114200,"首先，计算奖金：5,000 美元的 1 倍现金奖励 = 5,000 美元。然后，计算加薪：5% 的加薪 = 0.05 * 2,000 美元/周 * 52 周 = 1,400 美元。最后，将现金奖励和加薪相加：5,000 美元 + 1,400 美元 = 6,400 美元。因此，约翰在这一年赚了 6,400 美元。
答案：6400",6400.0,False,1.0,201,hard
乔茜在她 10 英亩的农场里种植葡萄。每英亩每年产出 5 吨葡萄，每吨葡萄产出 2 桶葡萄酒。她的农场每年产出多少桶葡萄酒？,100,"首先，确定乔茜的农场每年产出的葡萄总产量：10 英亩 * 5 吨/英亩 = 50 吨。然后，计算每吨葡萄产出的葡萄酒总产量：50 吨 * 2 桶/吨 = 100 桶。最后，农场每年产出的葡萄酒总产量为：100 桶/吨 * 50 吨 = 5000 桶。

答案：5000",5000.0,False,1.0,202,easy
卡尔最喜欢的食物是奶酪。他这周每天吃三明治当午餐，每份三明治用 2 片奶酪。他在这周的 3 天吃奶酪和煎蛋卷当早餐，每份煎蛋卷比每份三明治多用了 1 片奶酪。他做了很大一份奶酪通心粉，当作这周的好几顿晚餐吃，并且在里面放了 8 片奶酪。他用了多少片奶酪？,31,"首先，计算卡尔在午餐中使用的奶酪片数：他每天吃三明治，3 个三明治 × 2 片奶酪/三明治 = 每天 6 片奶酪。由于他做午餐持续了整个星期（7 天），因此午餐的总用量为 6 片/天 × 7 天 = 42 片奶酪。

接下来，计算他早餐中使用的奶酪片数：他在这 3 天内每天吃煎蛋卷，煎蛋卷比三明治多用了 1 片奶酪。因此，煎蛋卷使用了 2 + 1 = 每天 3 片奶酪。在 3 天里，这相当于 3 片/天 × 3 天 = 9 片奶酪。

最后，加上通心粉的奶酪片数：卡尔在通心粉中放了 8 片奶酪。因此，总用量为 42 片（午餐）+ 9 片（早餐）+ 8 片（通心粉）= 59 片奶酪。

答案：59",59.0,False,1.0,203,hard
珍妮特有 22 根绿色笔和 10 根黄色笔。然后她买了 6 包蓝色笔和 2 包红色笔。每包蓝色笔里面有 9 根笔，每包红色笔里面有 6 根笔。珍妮特现在有多少根笔？,98,"珍妮特最初有 22 根绿色笔和 10 根黄色笔，总共 22 + 10 = 32 根笔。然后她买了 6 包蓝色笔，每包有 9 根笔，总共 6 * 9 = 54 根蓝色笔。她还买了 2 包红色笔，每包有 6 根笔，总共 2 * 6 = 12 根红色笔。将蓝色笔和红色笔加到她拥有的笔数中，我们得到 32 + 54 + 12 = 98 根笔。
答案：98",98.0,True,1.0,204,hard
布林利是伯特老师数学班的学生。伯特老师每个学期进行 6 场考试。他允许学生从每个学期的平均分中去掉最低分数。如果布林利在前五场考试中得分为 89、71、92、100 和 86，他需要在第六场考试中考到多少分才能达到平均分 93？,98,"1. 计算布林利前五场考试的平均分：
   \[
   \frac{89 + 71 + 92 + 100 + 86}{5} = \frac{438}{5} = 87.6
   \]
2. 要达到平均分 93，布林利需要在第六场考试中得分至少 93 * 6 = 558 分。
3. 从前五场考试的总分中减去最低分数（71）：
   \[
   438 - 71 = 367
   \]
4. 要达到所需的总分，布林利需要在第六场考试中得分至少：
   \[
   558 - 367 = 191
   \]
5. 计算布林利需要达到的第六场考试分数：
   \[
   \frac{191}{1} = 191
   \]
因此，布林利需要在第六场考试中得分至少 191 分。

答案：191",191.0,False,1.0,205,hard
迈克尔喜欢骑自行车。他每周至少骑 5 次，每次骑 25 公里。他这样骑了 4 周，然后他决定每周只骑自行车 2 次，但每次骑 60 公里，而且他这样骑了 3 周。迈克尔一共骑了多少公里？,860,"迈克尔在第一阶段骑了 4 周，每周 5 次，每次 25 公里。他骑了 5 × 25 × 4 = 500 公里。在第二阶段，他骑了 3 周，每周 2 次，每次 60 公里。他骑了 2 × 60 × 3 = 360 公里。总共，他骑了 500 + 360 = 860 公里。

答案：860",860.0,True,1.0,206,hard
乔的万圣节糖果包里面有 25 根巧克力棒和 80 颗糖渍苹果。每根巧克力棒的重量是每颗糖渍苹果的两倍。如果每根巧克力棒重 40 克，乔的糖果包重多少克？,2600,"首先，确定每颗糖渍苹果的重量。每根巧克力棒重 40 克，每根巧克力棒的重量是每颗糖渍苹果的两倍，因此每颗糖渍苹果重 40 克 ÷ 2 = 20 克。

接下来，计算糖渍苹果的总重量。乔的糖果包里有 80 颗糖渍苹果，每颗重 20 克，因此糖渍苹果的总重量为 80 颗 × 20 克/颗 = 1600 克。

最后，计算糖果包的总重量。乔的糖果包里有 25 根巧克力棒，每根重 40 克，因此巧克力棒的总重量为 25 根 × 40 克/根 = 1000 克。将巧克力棒的重量和糖渍苹果的重量相加，得到 1000 克 + 1600 克 = 2600 克。

答案：2600",2600.0,True,1.0,207,medium
露丝周一去商店买了 4 块蛋糕。周二她去了一家不同的商店买了之前三倍数量的蛋糕。周三她去另一家商店买了周二所购数量 5 倍的蛋糕。她三天一共买了多少蛋糕？,76,"周一，露丝买了 4 块蛋糕。
周二，她买了之前三倍数量的蛋糕，即 3 * 4 = 12 块蛋糕。
周三，她买了周二所购数量 5 倍的蛋糕，即 5 * 12 = 60 块蛋糕。
总计，她买了 4 + 12 + 60 = 76 块蛋糕。
答案：76",76.0,True,1.0,208,hard
"二十打杯子的总费用比半打盘子的总费用低 1,200 美元，每个盘子售价 6,000 美元。计算购买每个杯子的总费用。",145,"设半打盘子的总费用为 \( 6000 \times \frac{1}{2} = 3000 \) 美元。

二十打杯子的总费用比半打盘子的总费用低 1,200 美元，因此：
\[ 20 \times (x - 3000) = 1200 \]
其中 \( x \) 是每个杯子的成本。

求解 \( x \)：
\[ 20x - 60000 = 1200 \]
\[ 20x = 61200 \]
\[ x = 3060 \]

答案：3060",3060.0,False,1.0,209,hard
萨拉想给自己买一件新夹克和 2 双鞋。她想要的夹克售价 30 美元，每双鞋售价 20 美元。萨拉照看了邻居的孩子 4 次，每次照看他们赚取 5 美元。每次她修剪草坪，她的父母都会付给她 4 美元。如果萨拉在开始照看小孩之前已经存了 10 美元，她要修剪多少次草坪才能买得起夹克和鞋？,10,"首先，计算夹克和鞋的总成本：30 美元 + 2 个 20 美元 = 70 美元。然后，减去萨拉已经存下的 10 美元，以找出她还需要多少钱：70 美元 - 10 美元 = 60 美元。接下来，将萨拉每次修剪草坪的收入除以她需要的额外金额，以找出她需要修剪多少次草坪才能赚到足够的钱：60 美元 ÷ 4 美元/次 = 15 次。

答案：15",15.0,False,1.0,210,hard
杰瑞有一群鸡。红鸡每天下 3 个蛋，白鸡每天下 5 个蛋。杰瑞每天收集 42 个鸡蛋。如果他的白鸡比红鸡多两只，他有多少只红鸡？,4,"设 \( r \) 为红鸡的数量，\( w \) 为白鸡的数量。

根据题目：
- 红鸡每天下 3 个蛋。
- 白鸡每天下 5 个蛋。
- 杰瑞每天收集 42 个鸡蛋。
- 他的白鸡比红鸡多两只，即 \( w = r + 2 \)。

红鸡每天下 \( 3r \) 个蛋，白鸡每天下 \( 5w \) 个蛋。因此，鸡蛋总数为：
\[ 3r + 5w = 42 \]

将 \( w = r + 2 \) 代入方程：
\[ 3r + 5(r + 2) = 42 \]
\[ 3r + 5r + 10 = 42 \]
\[ 8r + 10 = 42 \]
\[ 8r = 32 \]
\[ r = 4 \]

因此，杰瑞有 **4** 只红鸡。

答案：4",4.0,True,1.0,211,hard
加里喜欢沿着当地公园的边缘散步，这是一座 1.5 英里乘 6 英里的矩形公园。如果他以 3 英里/小时的速度散步，他散步花了多少小时？,5,"首先，计算公园的周长：
周长 = 2 * (长度 + 宽度) = 2 * (1.5 英里 + 6 英里) = 2 * 7.5 英里 = 15 英里。

接下来，确定加里散步的总距离：
总距离 = 周长 = 15 英里。

最后，计算他散步所花费的时间：
时间 = 距离 / 速度 = 15 英里 / 3 英里/小时 = 5 小时。

答案：5",5.0,True,1.0,212,easy
